Order_Id,Name,Month,Category,Quantity,Platform,State,District,MRP,Discount_percent,Discount ,Amount,Profit,,
ORD000191,T-shirt,January,Computer,1,Flipkart,Karnataka,Chennai,"? 17,935.00",6.96,7%,"? 16,686.72","? 7,719.22",,
ORD000192,Smart Watch,April,Computer,1,Amazon,Karnataka,Madurai,"? 5,353.00",14.75,15%,"? 4,563.43","? 1,886.93",,
ORD000193,Sofa Cover,January,Computer,2,Meesho,Karnataka,Chennai,"? 4,257.00",24.16,24%,"? 6,457.02","? 2,200.02",,
ORD000194,Smart Watch,February,Fashion,5,Meesho,Maharashtra,Kochi,"? 3,918.00",25.63,26%,"? 14,569.08","? 4,774.08",,
ORD000195,Desk Lamp,October,Home,5,Flipkart,Kerala,Madurai,"? 4,034.00",28.55,29%,"? 14,411.47","? 4,326.47",,
ORD000196,Running Shoes,October,Computer,3,Amazon,Kerala,Pune,"? 1,022.00",15.62,16%,"? 2,587.09","? 1,054.09",,
ORD000197,Jeans,October,Fashion,4,Meesho,Karnataka,Madurai,"? 15,865.00",6.67,7%,"? 59,227.22","? 27,497.22",,
ORD000198,Mobile Charger,August,Computer,4,Meesho,Tamil Nadu,Madurai,? 352.00,17.33,17%,"? 1,163.99",? 459.99,,
ORD000199,Power Bank,June,Computer,4,Meesho,Telangana,Madurai,"? 15,812.00",11.21,11%,"? 56,157.90","? 24,533.90",,
ORD000200,USB Cable,March,Fashion,5,Flipkart,Tamil Nadu,Madurai,"? 8,515.00",19.63,20%,"? 34,217.53","? 12,930.03",,
ORD000201,Bluetooth Speaker,March,Computer,2,Amazon,Kerala,Bangalore,"? 14,304.00",27.36,27%,"? 20,780.85","? 6,476.85",,
ORD000202,Water Bottle,March,Home,4,Amazon,Karnataka,Chennai,"? 4,397.00",7.67,8%,"? 16,239.00","? 7,445.00",,
ORD000203,LED Bulb,June,Fashion,1,Amazon,Tamil Nadu,Chennai,"? 18,315.00",12.92,13%,"? 15,948.70","? 6,791.20",,
ORD000204,Jeans,April,Home,5,Amazon,Telangana,Salem,"? 19,599.00",18.29,18%,"? 80,071.71","? 31,074.21",,
ORD000205,Bluetooth Speaker,March,Home,5,Amazon,Maharashtra,Madurai,"? 18,580.00",21.87,22%,"? 72,582.77","? 26,132.77",,
ORD000206,Mixer Grinder,April,Home,3,Meesho,Telangana,Hyderabad,"? 8,028.00",12.97,13%,"? 20,960.31","? 8,918.31",,
ORD000207,Gaming Keyboard,March,Electronics,1,Flipkart,Karnataka,Kochi,"? 18,544.00",22.62,23%,"? 14,349.35","? 5,077.35",,
ORD000208,Running Shoes,May,Computer,1,Flipkart,Tamil Nadu,Pune,"? 6,366.00",6.44,6%,"? 5,956.03","? 2,773.03",,
ORD000209,Laptop Bag,December,Home,1,Amazon,Tamil Nadu,Hyderabad,? 903.00,9.73,10%,? 815.14,? 363.64,,
ORD000210,Mobile Charger,November,Electronics,3,Flipkart,Kerala,Bangalore,"? 9,226.00",22.2,22%,"? 21,533.48","? 7,694.48",,
ORD000211,Water Bottle,March,Computer,1,Meesho,Tamil Nadu,Warangal,"? 18,195.00",27.87,28%,"? 13,124.05","? 4,026.55",,
ORD000212,Mixer Grinder,October,Electronics,1,Amazon,Karnataka,Madurai,"? 2,201.00",5.14,5%,"? 2,087.87",? 987.37,,
ORD000213,Running Shoes,March,Home,1,Amazon,Karnataka,Salem,"? 12,902.00",16.34,16%,"? 10,793.81","? 4,342.81",,
ORD000214,Mobile Charger,July,Electronics,4,Meesho,Telangana,Kochi,"? 3,058.00",16.72,17%,"? 10,186.81","? 4,070.81",,
ORD000215,Wireless Mouse,May,Home,3,Amazon,Telangana,Pune,"? 12,839.00",12.33,12%,"? 33,767.85","? 14,509.35",,
ORD000216,Running Shoes,February,Computer,5,Flipkart,Telangana,Warangal,"? 19,562.00",19.22,19%,"? 79,010.92","? 30,105.92",,
ORD000217,Mixer Grinder,January,Home,3,Meesho,Kerala,Hyderabad,"? 9,908.00",20.81,21%,"? 23,538.44","? 8,676.44",,
ORD000218,Mixer Grinder,August,Fashion,4,Flipkart,Maharashtra,Chennai,"? 3,588.00",13.52,14%,"? 12,411.61","? 5,235.61",,
ORD000219,Running Shoes,September,Home,1,Flipkart,Kerala,Hyderabad,"? 6,057.00",18.74,19%,"? 4,921.92","? 1,893.42",,
ORD000220,Tablet Stand,February,Home,1,Meesho,Kerala,Warangal,"? 10,098.00",17.78,18%,"? 8,302.58","? 3,253.58",,
ORD000221,Tablet Stand,May,Computer,5,Flipkart,Kerala,Salem,? 695.00,19.7,20%,"? 2,790.43","? 1,052.93",,
ORD000222,Power Bank,May,Fashion,2,Meesho,Kerala,Kochi,"? 7,506.00",9.1,9%,"? 13,645.91","? 6,139.91",,
ORD000223,LED Bulb,September,Electronics,3,Meesho,Tamil Nadu,Madurai,"? 11,579.00",7.31,7%,"? 32,197.73","? 14,829.23",,
ORD000224,Desk Lamp,May,Fashion,2,Amazon,Karnataka,Pune,"? 3,188.00",19.21,19%,"? 5,151.17","? 1,963.17",,
ORD000225,Sofa Cover,June,Computer,5,Flipkart,Karnataka,Salem,"? 19,302.00",6.94,7%,"? 89,812.21","? 41,557.21",,
ORD000226,Running Shoes,June,Computer,1,Amazon,Kerala,Salem,"? 3,064.00",28.86,29%,"? 2,179.73",? 647.73,,
ORD000227,USB Cable,April,Home,2,Flipkart,Tamil Nadu,Bangalore,"? 8,522.00",18.56,19%,"? 13,880.63","? 5,358.63",,
ORD000228,Mobile Charger,May,Home,4,Meesho,Maharashtra,Warangal,"? 1,737.00",17.5,18%,"? 5,732.10","? 2,258.10",,
ORD000229,Water Bottle,May,Home,5,Meesho,Karnataka,Bangalore,"? 19,963.00",25.7,26%,"? 74,162.55","? 24,255.05",,
ORD000230,Water Bottle,January,Electronics,3,Flipkart,Kerala,Madurai,"? 16,389.00",14.38,14%,"? 42,096.79","? 17,513.29",,
ORD000231,Headphones,February,Home,2,Flipkart,Tamil Nadu,Hyderabad,? 289.00,26.97,27%,? 422.11,? 133.11,,
ORD000232,Mobile Charger,November,Computer,4,Flipkart,Karnataka,Hyderabad,"? 14,362.00",6.12,6%,"? 53,932.18","? 25,208.18",,
ORD000233,USB Cable,January,Electronics,2,Flipkart,Tamil Nadu,Bangalore,"? 17,465.00",17.47,17%,"? 28,827.73","? 11,362.73",,
ORD000234,Sofa Cover,November,Computer,4,Flipkart,Tamil Nadu,Hyderabad,"? 1,801.00",18.88,19%,"? 5,843.88","? 2,241.88",,
ORD000235,Water Bottle,August,Computer,1,Flipkart,Karnataka,Bangalore,"? 6,555.00",15.84,16%,"? 5,516.69","? 2,239.19",,
ORD000236,USB Cable,July,Fashion,5,Amazon,Karnataka,Hyderabad,"? 5,297.00",22.82,23%,"? 20,441.12","? 7,198.62",,
ORD000237,LED Bulb,January,Electronics,3,Meesho,Kerala,Warangal,"? 6,648.00",20.49,20%,"? 15,857.47","? 5,885.47",,
ORD000238,Headphones,March,Fashion,3,Amazon,Karnataka,Salem,"? 18,669.00",23.82,24%,"? 42,666.13","? 14,662.63",,
ORD000239,Laptop Bag,September,Home,2,Meesho,Tamil Nadu,Pune,"? 8,926.00",6.69,7%,"? 16,657.70","? 7,731.70",,
ORD000240,Desk Lamp,January,Fashion,1,Meesho,Kerala,Warangal,"? 9,728.00",11.98,12%,"? 8,562.59","? 3,698.59",,
ORD000241,Headphones,February,Home,2,Amazon,Tamil Nadu,Kochi,"? 19,465.00",20.35,20%,"? 31,007.75","? 11,542.75",,
ORD000242,Laptop Bag,July,Fashion,3,Meesho,Kerala,Salem,? 913.00,16.79,17%,"? 2,279.12",? 909.62,,
ORD000243,Power Bank,March,Computer,5,Amazon,Tamil Nadu,Kochi,"? 2,278.00",5.83,6%,"? 10,725.96","? 5,030.96",,
ORD000244,Wireless Mouse,August,Computer,4,Amazon,Telangana,Kochi,"? 4,073.00",28.14,28%,"? 11,707.43","? 3,561.43",,
ORD000245,Wireless Mouse,April,Computer,5,Flipkart,Kerala,Warangal,"? 13,147.00",22.73,23%,"? 50,793.43","? 17,925.93",,
ORD000246,Sofa Cover,September,Electronics,1,Meesho,Maharashtra,Warangal,"? 9,447.00",27.86,28%,"? 6,815.07","? 2,091.57",,
ORD000247,T-shirt,April,Computer,1,Flipkart,Tamil Nadu,Kochi,"? 15,807.00",18.16,18%,"? 12,936.45","? 5,032.95",,
ORD000248,Tablet Stand,September,Computer,2,Flipkart,Telangana,Warangal,"? 18,972.00",13.28,13%,"? 32,905.04","? 13,933.04",,
ORD000249,Water Bottle,September,Fashion,4,Flipkart,Telangana,Hyderabad,"? 6,353.00",26.68,27%,"? 18,632.08","? 5,926.08",,
ORD000250,Desk Lamp,May,Fashion,2,Meesho,Tamil Nadu,Kochi,"? 19,613.00",11.99,12%,"? 34,522.80","? 14,909.80",,
ORD000251,Desk Lamp,February,Computer,2,Amazon,Telangana,Madurai,"? 5,189.00",14.43,14%,"? 8,880.45","? 3,691.45",,
ORD000252,Headphones,December,Electronics,5,Amazon,Kerala,Bangalore,"? 7,206.00",22.39,22%,"? 27,962.88","? 9,947.88",,
ORD000253,Laptop Bag,September,Fashion,4,Meesho,Kerala,Kochi,"? 10,914.00",28.81,29%,"? 31,078.71","? 9,250.71",,
ORD000254,LED Bulb,June,Home,1,Flipkart,Tamil Nadu,Chennai,"? 10,659.00",23.35,23%,"? 8,170.12","? 2,840.62",,
ORD000255,Desk Lamp,November,Computer,3,Amazon,Telangana,Bangalore,"? 7,114.00",5.3,5%,"? 20,210.87","? 9,539.87",,
ORD000256,Wireless Mouse,August,Home,5,Meesho,Karnataka,Madurai,"? 18,416.00",8.07,8%,"? 84,649.14","? 38,609.14",,
ORD000257,Office Chair,January,Computer,2,Flipkart,Telangana,Pune,"? 17,162.00",15.09,15%,"? 29,144.51","? 11,982.51",,
ORD000258,USB Cable,January,Fashion,5,Flipkart,Maharashtra,Chennai,"? 6,496.00",27.62,28%,"? 23,509.02","? 7,269.02",,
ORD000259,Backpack,May,Electronics,2,Amazon,Tamil Nadu,Madurai,"? 13,604.00",7.46,7%,"? 25,178.28","? 11,574.28",,
ORD000260,Power Bank,June,Electronics,3,Flipkart,Kerala,Pune,"? 14,692.00",23.2,23%,"? 33,850.37","? 11,812.37",,
ORD000261,LED Bulb,October,Home,2,Meesho,Maharashtra,Warangal,"? 13,099.00",13.62,14%,"? 22,629.83","? 9,530.83",,
ORD000262,Mobile Charger,November,Computer,4,Amazon,Kerala,Chennai,"? 8,612.00",21.59,22%,"? 27,010.68","? 9,786.68",,
ORD000263,Office Chair,May,Fashion,4,Amazon,Karnataka,Warangal,"? 11,763.00",21.01,21%,"? 37,166.37","? 13,640.37",,
ORD000264,LED Bulb,December,Fashion,3,Meesho,Karnataka,Warangal,"? 15,699.00",21.99,22%,"? 36,740.37","? 13,191.87",,
ORD000265,Gaming Keyboard,December,Computer,3,Meesho,Maharashtra,Kochi,"? 1,604.00",8.81,9%,"? 4,388.06","? 1,982.06",,
ORD000266,Gaming Keyboard,January,Home,1,Amazon,Telangana,Kochi,"? 4,765.00",7.95,8%,"? 4,386.18","? 2,003.68",,
ORD000267,Laptop Bag,May,Computer,2,Meesho,Tamil Nadu,Salem,"? 8,856.00",6.1,6%,"? 16,631.57","? 7,775.57",,
ORD000268,Bluetooth Speaker,August,Fashion,2,Meesho,Telangana,Kochi,"? 9,901.00",14.58,15%,"? 16,914.87","? 7,013.87",,
ORD000269,Wireless Mouse,April,Electronics,1,Amazon,Karnataka,Bangalore,"? 4,765.00",11.25,11%,"? 4,228.94","? 1,846.44",,
ORD000270,Mixer Grinder,February,Electronics,4,Flipkart,Telangana,Hyderabad,"? 19,341.00",19.46,19%,"? 62,308.97","? 23,626.97",,
ORD000271,Laptop Bag,December,Home,4,Flipkart,Maharashtra,Chennai,"? 4,407.00",22.26,22%,"? 13,704.01","? 4,890.01",,
ORD000272,USB Cable,June,Home,3,Amazon,Tamil Nadu,Hyderabad,"? 11,875.00",28.47,28%,"? 25,482.56","? 7,670.06",,
ORD000273,Power Bank,December,Electronics,2,Amazon,Maharashtra,Hyderabad,"? 12,929.00",12.96,13%,"? 22,506.80","? 9,577.80",,
ORD000274,Gaming Keyboard,February,Home,4,Meesho,Kerala,Warangal,"? 19,875.00",11.8,12%,"? 70,119.00","? 30,369.00",,
ORD000275,Sofa Cover,December,Home,4,Amazon,Kerala,Bangalore,"? 4,809.00",10.68,11%,"? 17,181.60","? 7,563.60",,
ORD000276,Power Bank,December,Electronics,2,Amazon,Telangana,Pune,"? 8,156.00",17.19,17%,"? 13,507.97","? 5,351.97",,
ORD000277,Wireless Mouse,January,Fashion,1,Flipkart,Kerala,Madurai,"? 1,954.00",23.53,24%,"? 1,494.22",? 517.22,,
ORD000278,Mixer Grinder,April,Electronics,3,Flipkart,Telangana,Pune,"? 11,975.00",24.65,25%,"? 27,069.49","? 9,106.99",,
ORD000279,Smart Watch,February,Computer,5,Meesho,Maharashtra,Pune,"? 17,055.00",9.48,9%,"? 77,190.93","? 34,553.43",,
ORD000280,Headphones,September,Home,2,Amazon,Maharashtra,Pune,"? 12,735.00",25.21,25%,"? 19,049.01","? 6,314.01",,
ORD000281,Power Bank,April,Electronics,3,Meesho,Maharashtra,Warangal,"? 17,308.00",29.91,30%,"? 36,393.53","? 10,431.53",,
ORD000282,Water Bottle,December,Home,2,Flipkart,Telangana,Hyderabad,"? 18,415.00",23.01,23%,"? 28,355.42","? 9,940.42",,
ORD000283,Tablet Stand,July,Electronics,2,Flipkart,Kerala,Kochi,"? 2,953.00",12.42,12%,"? 5,172.47","? 2,219.47",,
ORD000284,Gaming Keyboard,May,Computer,1,Meesho,Karnataka,Hyderabad,"? 19,357.00",6.57,7%,"? 18,085.25","? 8,406.75",,
ORD000285,Power Bank,October,Electronics,3,Flipkart,Telangana,Madurai,"? 19,128.00",20.93,21%,"? 45,373.53","? 16,681.53",,
ORD000286,Bluetooth Speaker,July,Fashion,4,Flipkart,Maharashtra,Chennai,"? 18,743.00",24.19,24%,"? 56,836.27","? 19,350.27",,
ORD000287,T-shirt,January,Computer,4,Flipkart,Karnataka,Salem,"? 8,321.00",5.07,5%,"? 31,596.50","? 14,954.50",,
ORD000288,Power Bank,March,Electronics,1,Flipkart,Tamil Nadu,Pune,"? 1,696.00",11.56,12%,"? 1,499.94",? 651.94,,
ORD000289,Backpack,October,Home,3,Flipkart,Kerala,Madurai,"? 17,803.00",23.51,24%,"? 40,852.54","? 14,148.04",,
ORD000290,Mobile Charger,October,Home,3,Meesho,Karnataka,Salem,"? 7,979.00",11.32,11%,"? 21,227.33","? 9,258.83",,
ORD000291,Smart Watch,June,Electronics,2,Amazon,Maharashtra,Chennai,"? 9,480.00",9.04,9%,"? 17,246.02","? 7,766.02",,
ORD000292,Running Shoes,April,Computer,1,Amazon,Tamil Nadu,Chennai,"? 3,290.00",10.31,10%,"? 2,950.80","? 1,305.80",,
ORD000293,USB Cable,July,Electronics,3,Meesho,Telangana,Chennai,"? 9,775.00",26.55,27%,"? 21,539.21","? 6,876.71",,
ORD000294,Gaming Keyboard,April,Computer,1,Amazon,Karnataka,Madurai,"? 3,172.00",27.75,28%,"? 2,291.77",? 705.77,,
ORD000295,Jeans,November,Fashion,3,Amazon,Kerala,Hyderabad,"? 10,188.00",26.31,26%,"? 22,522.61","? 7,240.61",,
ORD000296,Laptop Bag,July,Electronics,4,Flipkart,Telangana,Madurai,"? 4,854.00",15.09,15%,"? 16,486.13","? 6,778.13",,
ORD000297,Jeans,March,Computer,5,Flipkart,Maharashtra,Pune,"? 5,238.00",25.61,26%,"? 19,482.74","? 6,387.74",,
ORD000298,Running Shoes,June,Fashion,3,Flipkart,Telangana,Chennai,"? 13,436.00",28.96,29%,"? 28,634.80","? 8,480.80",,
ORD000299,Bluetooth Speaker,September,Home,1,Amazon,Tamil Nadu,Hyderabad,"? 10,220.00",24.81,25%,"? 7,684.42","? 2,574.42",,
ORD000300,Desk Lamp,November,Computer,1,Flipkart,Karnataka,Salem,"? 7,789.00",18.52,19%,"? 6,346.48","? 2,451.98",,
ORD000301,Headphones,March,Fashion,4,Amazon,Telangana,Hyderabad,"? 10,983.00",11.32,11%,"? 38,958.90","? 16,992.90",,
ORD000302,Wireless Mouse,March,Electronics,4,Flipkart,Tamil Nadu,Kochi,"? 5,842.00",9.96,10%,"? 21,040.55","? 9,356.55",,
ORD000303,Tablet Stand,August,Fashion,2,Amazon,Kerala,Pune,"? 14,034.00",17.37,17%,"? 23,192.59","? 9,158.59",,
ORD000304,LED Bulb,April,Fashion,5,Amazon,Kerala,Pune,"? 17,352.00",12.8,13%,"? 75,654.72","? 32,274.72",,
ORD000305,Backpack,January,Electronics,5,Amazon,Telangana,Hyderabad,"? 14,115.00",17.56,18%,"? 58,182.03","? 22,894.53",,
ORD000306,T-shirt,September,Fashion,5,Meesho,Telangana,Warangal,"? 6,176.00",27.1,27%,"? 22,511.52","? 7,071.52",,
ORD000307,Smart Watch,November,Computer,1,Meesho,Kerala,Hyderabad,"? 19,868.00",25.87,26%,"? 14,728.15","? 4,794.15",,
ORD000308,Mobile Charger,June,Home,1,Flipkart,Tamil Nadu,Warangal,"? 8,126.00",23.75,24%,"? 6,196.08","? 2,133.08",,
ORD000309,Headphones,February,Home,4,Amazon,Telangana,Bangalore,"? 16,684.00",19.17,19%,"? 53,942.71","? 20,574.71",,
ORD000310,Desk Lamp,March,Fashion,3,Amazon,Telangana,Hyderabad,"? 2,287.00",12.68,13%,"? 5,991.03","? 2,560.53",,
ORD000311,Office Chair,September,Computer,4,Amazon,Telangana,Bangalore,"? 18,584.00",6.46,6%,"? 69,533.89","? 32,365.89",,
ORD000312,Jeans,September,Electronics,1,Meesho,Telangana,Madurai,"? 2,509.00",13.04,13%,"? 2,181.83",? 927.33,,
ORD000313,Sofa Cover,May,Electronics,3,Meesho,Maharashtra,Madurai,"? 17,076.00",18.55,19%,"? 41,725.21","? 16,111.21",,
ORD000314,Mixer Grinder,November,Computer,4,Flipkart,Tamil Nadu,Warangal,"? 1,941.00",24.94,25%,"? 5,827.66","? 1,945.66",,
ORD000315,Mobile Charger,May,Fashion,5,Amazon,Kerala,Chennai,"? 1,720.00",15.32,15%,"? 7,282.48","? 2,982.48",,
ORD000316,Smart Watch,July,Fashion,4,Meesho,Kerala,Madurai,"? 15,690.00",5.67,6%,"? 59,201.51","? 27,821.51",,
ORD000317,Jeans,March,Computer,4,Meesho,Telangana,Madurai,"? 8,467.00",18.48,18%,"? 27,609.19","? 10,675.19",,
ORD000318,Mobile Charger,November,Home,2,Amazon,Kerala,Pune,"? 10,001.00",27.83,28%,"? 14,435.44","? 4,434.44",,
ORD000319,Tablet Stand,April,Fashion,5,Amazon,Karnataka,Bangalore,? 857.00,8.11,8%,"? 3,937.49","? 1,794.99",,
ORD000320,LED Bulb,March,Home,5,Amazon,Tamil Nadu,Madurai,"? 18,978.00",24.11,24%,"? 72,012.02","? 24,567.02",,
ORD000321,USB Cable,August,Fashion,5,Amazon,Maharashtra,Bangalore,"? 13,250.00",19.36,19%,"? 53,424.00","? 20,299.00",,
ORD000322,T-shirt,February,Fashion,1,Meesho,Maharashtra,Chennai,"? 4,025.00",21.2,21%,"? 3,171.70","? 1,159.20",,
ORD000323,Gaming Keyboard,September,Computer,2,Meesho,Karnataka,Kochi,"? 17,201.00",26.5,27%,"? 25,285.47","? 8,084.47",,
ORD000324,Power Bank,October,Electronics,1,Amazon,Telangana,Kochi,"? 7,934.00",9.83,10%,"? 7,154.09","? 3,187.09",,
ORD000325,Running Shoes,February,Home,5,Flipkart,Telangana,Chennai,"? 18,949.00",21.06,21%,"? 74,791.70","? 27,419.20",,
ORD000326,Smart Watch,May,Electronics,2,Amazon,Karnataka,Warangal,"? 5,102.00",14.23,14%,"? 8,751.97","? 3,649.97",,
ORD000327,USB Cable,April,Computer,5,Amazon,Karnataka,Hyderabad,"? 8,711.00",20.66,21%,"? 34,556.54","? 12,779.04",,
ORD000328,Backpack,March,Home,1,Amazon,Kerala,Kochi,"? 8,560.00",18.69,19%,"? 6,960.14","? 2,680.14",,
ORD000329,Bluetooth Speaker,January,Computer,1,Flipkart,Karnataka,Kochi,"? 15,286.00",5.02,5%,"? 14,518.64","? 6,875.64",,
ORD000330,Office Chair,February,Electronics,4,Amazon,Tamil Nadu,Pune,"? 5,272.00",16.92,17%,"? 17,519.91","? 6,975.91",,
ORD000331,Bluetooth Speaker,May,Computer,1,Amazon,Maharashtra,Bangalore,"? 9,132.00",15.17,15%,"? 7,746.68","? 3,180.68",,
ORD000332,Smart Watch,November,Electronics,2,Amazon,Kerala,Hyderabad,"? 15,824.00",23.11,23%,"? 24,334.15","? 8,510.15",,
ORD000333,Smart Watch,May,Home,1,Meesho,Tamil Nadu,Warangal,"? 13,012.00",18.36,18%,"? 10,623.00","? 4,117.00",,
ORD000334,Laptop Bag,August,Electronics,1,Amazon,Karnataka,Pune,"? 6,114.00",18.73,19%,"? 4,968.85","? 1,911.85",,
ORD000335,Jeans,January,Fashion,5,Amazon,Tamil Nadu,Kochi,"? 12,465.00",10.36,10%,"? 55,868.13","? 24,705.63",,
ORD000336,Backpack,February,Fashion,3,Meesho,Tamil Nadu,Chennai,"? 7,483.00",21.36,21%,"? 17,653.89","? 6,429.39",,
ORD000337,Sofa Cover,June,Fashion,1,Meesho,Telangana,Madurai,"? 7,943.00",29.67,30%,"? 5,586.31","? 1,614.81",,
ORD000338,Jeans,July,Computer,1,Amazon,Tamil Nadu,Kochi,"? 18,553.00",24.3,24%,"? 14,044.62","? 4,768.12",,
ORD000339,Laptop Bag,July,Fashion,1,Amazon,Karnataka,Bangalore,"? 8,995.00",17.07,17%,"? 7,459.55","? 2,962.05",,
ORD000340,Bluetooth Speaker,January,Home,1,Flipkart,Telangana,Kochi,"? 8,728.00",26.17,26%,"? 6,443.88","? 2,079.88",,
ORD000341,Power Bank,January,Electronics,1,Amazon,Tamil Nadu,Pune,"? 3,340.00",13.7,14%,"? 2,882.42","? 1,212.42",,
ORD000342,T-shirt,August,Electronics,3,Amazon,Telangana,Hyderabad,"? 9,084.00",10.26,10%,"? 24,455.94","? 10,829.94",,
ORD000343,Backpack,November,Home,4,Meesho,Maharashtra,Pune,"? 18,736.00",13.74,14%,"? 64,646.69","? 27,174.69",,
ORD000344,USB Cable,February,Computer,4,Flipkart,Tamil Nadu,Hyderabad,"? 5,698.00",28.12,28%,"? 16,382.89","? 4,986.89",,
ORD000345,Backpack,October,Computer,1,Amazon,Maharashtra,Chennai,"? 4,901.00",14.24,14%,"? 4,203.10","? 1,752.60",,
ORD000346,USB Cable,December,Fashion,2,Flipkart,Maharashtra,Salem,"? 13,507.00",6.3,6%,"? 25,312.12","? 11,805.12",,
ORD000347,USB Cable,November,Home,1,Meesho,Tamil Nadu,Kochi,? 645.00,6.24,6%,? 604.75,? 282.25,,
ORD000348,Office Chair,March,Electronics,1,Flipkart,Telangana,Salem,"? 13,827.00",28.87,29%,"? 9,835.15","? 2,921.65",,
ORD000349,Backpack,February,Home,3,Amazon,Kerala,Warangal,? 829.00,26.2,26%,"? 1,835.41",? 591.91,,
ORD000350,T-shirt,July,Electronics,2,Flipkart,Tamil Nadu,Madurai,"? 14,378.00",14.58,15%,"? 24,563.38","? 10,185.38",,
ORD000351,Headphones,February,Electronics,5,Meesho,Maharashtra,Madurai,"? 3,592.00",15.72,16%,"? 15,136.69","? 6,156.69",,
ORD000352,Mixer Grinder,July,Electronics,3,Flipkart,Telangana,Kochi,"? 5,394.00",26.16,26%,"? 11,948.79","? 3,857.79",,
ORD000353,Headphones,November,Fashion,2,Flipkart,Karnataka,Hyderabad,"? 18,120.00",21.79,22%,"? 28,343.30","? 10,223.30",,
ORD000354,LED Bulb,February,Fashion,1,Flipkart,Telangana,Madurai,"? 6,010.00",24.42,24%,"? 4,542.36","? 1,537.36",,
ORD000355,USB Cable,February,Electronics,4,Meesho,Tamil Nadu,Chennai,"? 19,724.00",27.85,28%,"? 56,923.46","? 17,475.46",,
ORD000356,Wireless Mouse,December,Computer,1,Meesho,Tamil Nadu,Pune,"? 11,122.00",19.54,20%,"? 8,948.76","? 3,387.76",,
ORD000357,Laptop Bag,May,Electronics,4,Flipkart,Tamil Nadu,Pune,"? 6,703.00",9.4,9%,"? 24,291.67","? 10,885.67",,
ORD000358,Mixer Grinder,March,Computer,2,Flipkart,Tamil Nadu,Salem,? 418.00,26.43,26%,? 615.05,? 197.05,,
ORD000359,Sofa Cover,September,Fashion,2,Amazon,Maharashtra,Madurai,"? 17,439.00",6.52,7%,"? 32,603.95","? 15,164.95",,
ORD000360,Running Shoes,July,Home,3,Amazon,Maharashtra,Chennai,"? 15,443.00",27.54,28%,"? 33,569.99","? 10,405.49",,
ORD000361,Headphones,December,Computer,1,Meesho,Karnataka,Chennai,"? 16,323.00",28.72,29%,"? 11,635.03","? 3,473.53",,
ORD000362,Jeans,February,Fashion,1,Amazon,Tamil Nadu,Chennai,"? 18,394.00",19.66,20%,"? 14,777.74","? 5,580.74",,
ORD000363,Tablet Stand,April,Computer,4,Flipkart,Karnataka,Kochi,"? 17,485.00",22.57,23%,"? 54,154.54","? 19,184.54",,
ORD000364,Jeans,March,Home,1,Flipkart,Telangana,Madurai,"? 10,788.00",10.55,11%,"? 9,649.87","? 4,255.87",,
ORD000365,USB Cable,August,Home,1,Flipkart,Kerala,Warangal,"? 11,524.00",12.9,13%,"? 10,037.40","? 4,275.40",,
ORD000366,Mixer Grinder,May,Electronics,1,Meesho,Kerala,Kochi,"? 17,404.00",29.43,29%,"? 12,282.00","? 3,580.00",,
ORD000367,LED Bulb,June,Computer,4,Meesho,Tamil Nadu,Madurai,"? 15,253.00",11.7,12%,"? 53,873.60","? 23,367.60",,
ORD000368,Backpack,May,Home,5,Amazon,Tamil Nadu,Chennai,"? 12,194.00",23.06,23%,"? 46,910.32","? 16,425.32",,
ORD000369,Wireless Mouse,November,Fashion,3,Meesho,Tamil Nadu,Warangal,"? 3,194.00",20.69,21%,"? 7,599.48","? 2,808.48",,
ORD000370,Running Shoes,January,Computer,1,Amazon,Tamil Nadu,Pune,"? 19,772.00",19.67,20%,"? 15,882.85","? 5,996.85",,
ORD000371,Backpack,April,Fashion,1,Meesho,Karnataka,Hyderabad,"? 12,954.00",22.75,23%,"? 10,006.97","? 3,529.97",,
ORD000372,Water Bottle,August,Home,5,Amazon,Kerala,Chennai,"? 15,083.00",13.36,13%,"? 65,339.56","? 27,632.06",,
ORD000373,LED Bulb,March,Home,4,Flipkart,Tamil Nadu,Bangalore,"? 19,192.00",13.37,13%,"? 66,504.12","? 28,120.12",,
ORD000374,Running Shoes,January,Fashion,4,Amazon,Kerala,Hyderabad,"? 2,698.00",22.66,23%,"? 8,346.53","? 2,950.53",,
ORD000375,Desk Lamp,February,Home,1,Meesho,Maharashtra,Warangal,"? 4,992.00",20.78,21%,"? 3,954.66","? 1,458.66",,
ORD000376,Running Shoes,September,Fashion,2,Flipkart,Tamil Nadu,Chennai,"? 9,009.00",12.13,12%,"? 15,832.42","? 6,823.42",,
ORD000377,Tablet Stand,September,Fashion,2,Flipkart,Telangana,Kochi,"? 10,907.00",12.54,13%,"? 19,078.52","? 8,171.52",,
ORD000378,Water Bottle,September,Computer,3,Meesho,Karnataka,Warangal,"? 15,461.00",27.84,28%,"? 33,469.97","? 10,278.47",,
ORD000379,Bluetooth Speaker,February,Computer,1,Meesho,Telangana,Bangalore,"? 6,570.00",18.7,19%,"? 5,341.41","? 2,056.41",,
ORD000380,Power Bank,November,Computer,1,Amazon,Tamil Nadu,Kochi,"? 5,592.00",6.22,6%,"? 5,244.18","? 2,448.18",,
